"249180010","PSZCZYNA","2021","05","18",15.7,"",8.3,"",11.3,"",7.9,"",3.1,"","W",0,"9"
"249180010","PSZCZYNA","2021","05","19",16.6,"",6.7,"",11.7,"",2.3,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2021","05","20",17.7,"",7.8,"",12.3,"",4.4,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2021","05","21",20.0,"",5.6,"",13.2,"",2.0,"",1.1,"","W",0,"9"
"249180010","PSZCZYNA","2021","05","22",15.3,"",7.1,"",12.2,"",5.9,"",7.4,"","W",0,"9"
"249180010","PSZCZYNA","2021","05","23",16.8,"",6.0,"",11.5,"",1.5,"",5.2,"","W",0,"9"
"249180010","PSZCZYNA","2021","05","24",19.5,"",5.1,"",13.0,"",.4,"",5.1,"","W",0,"9"
"249180010","PSZCZYNA","2021","05","25",15.6,"",9.4,"",11.8,"",7.4,"",1.6,"","W",0,"9"
"249180010","PSZCZYNA","2021","05","26",19.7,"",6.0,"",13.5,"",2.0,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2021","05","27",20.7,"",11.1,"",15.0,"",8.8,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2021","05","28",17.2,"",6.5,"",12.2,"",4.1,"",3.4,"","W",0,"9"
"249180010","PSZCZYNA","2021","05","29",14.8,"",8.1,"",10.7,"",8.0,"",10.4,"","W",0,"9"
"249180010","PSZCZYNA","2021","05","30",15.1,"",7.5,"",11.5,"",7.4,"",4.0,"","W",0,"9"
"249180010","PSZCZYNA","2021","05","31",17.8,"",7.6,"",12.5,"",7.3,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2021","06","01",18.7,"",3.7,"",11.0,"",.9,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2021","06","02",20.2,"",6.4,"",13.8,"",3.0,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2021","06","03",22.3,"",6.0,"",15.0,"",2.9,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2021","06","04",24.5,"",6.5,"",16.9,"",4.4,"",2.6,"","W",0,"9"
"249180010","PSZCZYNA","2021","06","05",25.9,"",11.3,"",17.0,"",7.4,"",.2,"","W",0,"9"
"249180010","PSZCZYNA","2021","06","06",24.9,"",9.4,"",18.0,"",6.9,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2021","06","07",25.5,"",10.0,"",19.3,"",7.4,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2021","06","08",26.4,"",10.8,"",19.8,"",7.4,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2021","06","09",25.4,"",12.2,"",19.6,"",9.1,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2021","06","10",25.9,"",10.3,"",18.5,"",6.8,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2021","06","11",23.8,"",10.9,"",17.9,"",8.8,"",6.3,"","W",0,"9"
"249180010","PSZCZYNA","2021","06","12",24.8,"",11.3,"",18.2,"",9.3,"",23.3,"","W",0,"9"
"249180010","PSZCZYNA","2021","06","13",21.2,"",10.8,"",16.2,"",8.8,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2021","06","14",20.7,"",7.1,"",14.6,"",5.6,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2021","06","15",24.8,"",8.3,"",18.0,"",4.9,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2021","06","16",27.1,"",12.7,"",21.2,"",10.7,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2021","06","17",28.5,"",12.8,"",21.2,"",9.2,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2021","06","18",29.0,"",14.0,"",22.7,"",10.9,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2021","06","19",30.5,"",15.7,"",23.9,"",11.8,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2021","06","20",30.3,"",16.2,"",24.2,"",13.3,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2021","06","21",31.2,"",16.4,"",24.5,"",13.3,"",.0,"","W",0,"9"
"249180010","PSZCZYNA","2021","06","22",29.0,"",16.7,"",23.4,"",14.6,"",7.4,"","W",0,"9"
"249180010","PSZCZYNA","2021","06","23",24.2,"",17.7,"",20.9,"",18.6,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2021","06","24",30.8,"",18.2,"",24.4,"",17.9,"",24.7,"","W",0,"9"
"249180010","PSZCZYNA","2021","06","25",27.5,"",15.1,"",19.7,"",16.3,"",1.2,"","W",0,"9"
"249180010","PSZCZYNA","2021","06","26",23.2,"",14.6,"",19.3,"",14.7,"",8.8,"","W",0,"9"
"249180010","PSZCZYNA","2021","06","27",25.5,"",12.3,"",18.8,"",11.3,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2021","06","28",27.9,"",13.0,"",21.2,"",12.8,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2021","06","29",28.1,"",14.2,"",21.8,"",11.8,"",4.2,"","W",0,"9"
"249180010","PSZCZYNA","2021","06","30",24.4,"",15.2,"",19.9,"",15.2,"",.4,"","W",0,"9"
"249180010","PSZCZYNA","2021","07","01",23.3,"",15.1,"",19.0,"",14.2,"",1.7,"","W",0,"9"
"249180010","PSZCZYNA","2021","07","02",21.5,"",13.8,"",17.7,"",13.7,"",.4,"","W",0,"9"
"249180010","PSZCZYNA","2021","07","03",23.8,"",13.3,"",18.5,"",12.8,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2021","07","04",25.9,"",10.8,"",18.8,"",8.3,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2021","07","05",26.5,"",12.0,"",19.9,"",9.7,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2021","07","06",29.8,"",14.3,"",23.1,"",10.8,"",.0,"9","",0,"9"
